ig_media_id,id,caption,ig_id,username
17883476441968925,17883476441968925,"Cari amiche e amici; 

Siete tutti invitati a festeggiare con noi l’inaugurazione ufficiale del nostro  ristorante! 🎉 Unisciti a noi per un pomeriggio di gusto e divertimento. Non vediamo l’ora di condividere questo momento speciale con voi. Vi aspettiamo sabato 25 ottobre dalle ore 14:30 presso L hotel ciasa de Gahja  via Anzolet 13 a Budoia PN. 

Gustiamoci insieme questo pomeriggio gastronomico!

A presto,
[team Ciasa De Gahja ] 🍽️🥂 #InaugurazioneRistorante #GustoElegante #NuovaAvventuraCulinaria” #pordenone #budia #friuliveneziagiulia  #friulievent",3239549945182011915,ciasadegahja_ristorante
18038969563596314,18038969563596314,"“Esplorando il mondo dei sapori italiani con il delizioso tomino! 🧀 Originario del Piemonte, questo formaggio a pasta molle conquista con la sua cremosità e il sapore avvolgente. Perfetto da gustare crudo o cotto, il tomino si presta a infinite creazioni culinarie. 🍽️ Dalle bruschette alle fondute, aggiunge un tocco di raffinatezza a ogni piatto. Scoprite il piacere di un boccone morbido e pieno di tradizione. 🇮🇹 
. 
.
.
.
#tomiño #formaggioitaliano #saporiautentici #italianfood #yum #goodfood #cheese #italianchef #friuliveneziagiulia #budoia #pordenone #vegetarian",3238776825651186073,ciasadegahja_ristorante
18022702852834342,18022702852834342,"Scopri l’eleganza culinaria con il nostro squisito tagliolino fatto a mano al tartufo bianco. Un’esperienza unica di gusto, preparata con maestria per deliziare i tuoi sensi. Concediti il lusso di un viaggio gastronomico con ogni morso. Buon appetito!
#tagliolino #fattoamano al #tartufobiancodalba #pastafresca# #CiasaDeGahjaRistorante #yumyumyum #instafoodie #creativecuisine #gourmetrestaurant #italianfood #pordenone",3238145050985926031,ciasadegahja_ristorante
17888768867939786,17888768867939786,"🇮🇹 ✨ 𝑀𝑖𝑠𝑒 𝑒𝑛 𝑃𝑙𝑎𝑐𝑒. Semplice, elegante, classica.

🇺🇸 ✨ 𝑀𝑖𝑠𝑒 𝑒𝑛 𝑃𝑙𝑎𝑐𝑒. Simple, elegant, classic.

Per info e prenotazioni:
📞 0434.671050
✅ 375.5215537

▶️ Lunch: h 12.00/15.00 (solo Sabato e Domenica)
▶️ Dinner: h 17.30/22.00 (dal Martedi al Sabato)
(𝐓𝐮𝐫𝐧𝐨 𝐝𝐢 𝐑𝐢𝐩𝐨𝐬𝐨: Domenica sera e Lunedì)

.
.
.

#CiasaDeGahjaRistorante #budoia #ristoranteitaliano #foodstagram #gourmetrestaurant #creativecuisine #italianfood",3231348967191812623,ciasadegahja_ristorante
17860146495045182,17860146495045182,"THINK EVENTS & CIASA DE GAHJA ⭐⭐⭐⭐ presentano:
FASHION SHOW FOOD & WINE
🕓 Domenica 26 novembre dalle 17 alle 24

➡️ Sfilata di collezioni autunno /inverno 2023/24 di Monica Abbigliamento (Brugnera-Pn)
➡️ Serata degustazione di vini ed eccellenze del territorio 🇮🇹

Si ringrazia per la partecipazione:
- Consorzio Ribolla Alto Livenza
- La Birra di Meni
- La Gre

Durante la serata ci saranno le selezioni Regionali di Miss Reginetta d'Italia 👸
🏆 Concorso Nazionale con finale a Riccione.

🎉 Festeggiamo anche l'unione di numerose collaborazioni nate in questi anni
che fanno di BORN TO THINK e EVENTI GLAMOUR i marchi dedicati alle eccellenze del territorio.

🙏 Si ringrazia fin da ora chi vorrà partecipare
Si consiglia Caldamente la prenotazione.

😋 Ampio menù finger food per tutti i partecipanti
🎵 IL SOTTOFONDO MUSICALE: Roby Dj

🎂 Happy birthday to:
Sabrina, Mattia, Monica

ℹ️ DETTAGLI
- Abbigliamento: Elegante
- Donna/Uomo +18
- Ingresso solo su prenotazione

☎️ INFO & RESERVATION
348 6956423
0434/671050

🛏️ CAMERE CONVENZIONATE
🚂 LOCALITÀ RAGGIUNGIBILE IN TRENO
( Stazione di Sacile PN)
🚖 SERVIZIO NAVETTA GRATUITO SU PRENOTAZIONE

📍 LOCATION: Ciasa de Gahja
Via Anzolet 13 - Budoia (PN)

🎟️ Biglietti disponibili qui:
https://www.eventbrite.com/e/biglietti-fashion-show-food-wine-751480066107

👉🏻 https://www.facebook.com/events/976473080317629",3230165772998253217,ciasadegahja_ristorante
18078376447405848,18078376447405848,"🇮🇹 𝐶𝑖𝑎𝑠𝑎 𝐷𝑒 𝐺𝑎ℎ𝑗𝑎 è un Ristorante e un Hotel a 4 stelle nella tranquillità della Pedemontana a pochi minuti da Pordenone e Aviano.

➡️ Offriamo servizi Business (sala conferenze, possibilità di pranzi di lavoro e cene aziendali), 19 camere dotate dei migliori comfort, degustazioni in cantina e molto altro!
.
🇺🇸 𝐶𝑖𝑎𝑠𝑎 𝐷𝑒 𝐺𝑎ℎ𝑗𝑎 is a restaurant and a 4-star hotel in the beautiful location of the Pedemontana, just few minutes far from Pordenone and Aviano.

➡️ We offer Business services (conference room, possibility of business lunches and dinners), 19 rooms equipped with the best comforts, wine tasting in the winery and much more!

Per info e prenotazioni:
📞 0434.671050
✅ 375.5215537

📍 Via Anzolet,13 - Budoia (PN)",3227725051121698171,ciasadegahja_ristorante
18038237503567845,18038237503567845,"🇮🇹 Il nostro crudo: solo pesce freschissimo e materie prime di altissima qualità. 

🇺🇸 Our raw fish: only fresh fish and ingredients of the highest quality. 

Info e prenotazioni:
📞 0434.671050
✅ 375.5215537

Lunch: h 12.00/15.00 (solo Sabato e Domenica)
Dinner: h 17.30/22.00 (dal Martedi al Sabato)
(𝐓𝐮𝐫𝐧𝐨 𝐝𝐢 𝐑𝐢𝐩𝐨𝐬𝐨: Domenica sera e Lunedì)

.
.
.

#CiasaDeGahjaRistorante #budoia #ristoranteitaliano #foodstagram #gourmetrestaurant #creativecuisine #italianfood #homemadepasta",3225565710008626756,ciasadegahja_ristorante
18025351579705456,18025351579705456,"🍷 Se ti piace il buon vino, ti consigliamo di prenotare una degustazione dei vini della nostra cantina!
Proponiamo un un percorso enogastromico per degustare i nostri vini d'eccellenza abbinati a prodotti tipici del territorio.

🍷 If you like good wine, we recommend you book a wine tasting in our winery!
A food and wine itinerary to taste our excellent wines paired with local products.

📞 0434.671050
✅ 375.5215537

📍 Via Anzolet,13 - Budoia (PN)

.
.
.

#CiasaDeGahjaRistorante #budoia #cantinavini",3224272143416674572,ciasadegahja_ristorante
17863555887020614,17863555887020614,"🇮🇹 Dal nostro Menu: 
Insalata di polipo cucinato a bassa temperatura con patate, pomodorini e sedano.

🇺🇸 From our Menu: 
Octopus salad with potatoes, celery and cherry tomatoes.

Info e prenotazioni:
📞 0434.671050
✅ 375.5215537

Lunch: h 12.00/15.00 (solo Sabato e Domenica)
Dinner: h 17.30/22.00 (dal Martedi al Sabato)
(𝐓𝐮𝐫𝐧𝐨 𝐝𝐢 𝐑𝐢𝐩𝐨𝐬𝐨: Domenica sera e Lunedì)

.
.
.

#CiasaDeGahjaRistorante #budoia #ristoranteitaliano #foodstagram #gourmetrestaurant #creativecuisine #italianfood #homemadepasta",3222218582306240222,ciasadegahja_ristorante
17977979039563557,17977979039563557,"🍇 “L’uva matura al bacio del sole, un dono perfetto dell’autunno.”

🇮🇹 ➡️ È in arrivo il nostro nuovo menu stagionale: stay tuned!
🇺🇸 ➡️ Our new seasonal menu is coming: stay tuned!

Per info e prenotazioni:
📞 0434.671050
✅ 375.5215537

.
.
.

#CiasaDeGahjaRistorante #budoia #ristoranteitaliano #foodstagram #gourmetrestaurant #creativecuisine #italianfood",3217545278473911080,ciasadegahja_ristorante
18001877507130878,18001877507130878,"🇮🇹 Sfoglia la nostra carta dei Vini: un'accurata e vasta selezione delle migliori etichette nazionali e internazionali!

🇺🇸 Check it out our wine list. A renominated selected  of the best Italian and  international wine label.

📞 0434.671050
✅ 375.5215537

📍 Via Anzolet,13 - Budoia (PN)

.
.
.

#CiasaDeGahjaRistorante #budoia #cantinavini #degustazioneincantina #degustazionevini #percorsoenogastromico #abbinamentocibovino #winetasting",3216216528527953243,ciasadegahja_ristorante
18031100983615286,18031100983615286,"🇮🇹 Offriamo una cucina creativa e ricercata con materie prime di altissima qualità, a cena dal Martedì al Sabato e a pranzo il sabato e la Domenica.

🇺🇸 Our creative and refined cuisine with first choice of ingredients, is available for dinner from Tuesday to Saturday and for lunch on Saturday and Sunday.

Per info e prenotazioni:
📞 0434.671050
✅ 375.5215537

.
.
.

#CiasaDeGahjaRistorante #budoia #ristoranteitaliano #foodstagram #gourmetrestaurant #creativecuisine #italianfood #homemadepasta",3213292252414857779,ciasadegahja_ristorante
17928540293779500,17928540293779500,"Ti aspettiamo nella splendida cornice di Budoia!  Per info e prenotazioni: 📞 0434.671050 ✅ 375.5215537  📍 Via Anzolet,13 - Budoia (PN)

🍝 𝐏𝐫𝐚𝐧𝐳𝐨: h 12.00/15.00 (solo Sabato e Domenica) 🍽️ 𝐂𝐞𝐧𝐚: h 17.30/22.00 (dal Martedi al Sabato) 🚫 𝐓𝐮𝐫𝐧𝐨 𝐝𝐢 𝐑𝐢𝐩𝐨𝐬𝐨: Domenica sera e Lunedì",3211148998755871143,ciasadegahja_ristorante
18021960512498537,18021960512498537,"𝗦𝗲𝗶 𝗮𝗹𝗹𝗮 𝗿𝗶𝗰𝗲𝗿𝗰𝗮 𝗱𝗲𝗹 𝗹𝘂𝗼𝗴𝗼 𝗽𝗲𝗿𝗳𝗲𝘁𝘁𝗼 𝗽𝗲𝗿 𝗰𝗲𝗹𝗲𝗯𝗿𝗮𝗿𝗲 𝘂𝗻 𝗲𝘃𝗲𝗻𝘁𝗼 𝘀𝗽𝗲𝗰𝗶𝗮𝗹𝗲? 🎉
La 𝙇𝙤𝙘𝙖𝙣𝙙𝙖 𝘾𝙤𝙪𝙣𝙩𝙧𝙮 𝙃𝙤𝙪𝙨𝙚 è la scelta ideale per rendere indimenticabile ogni occasione. Immagina di festeggiare il tuo compleanno, anniversario, comunione o qualsiasi altro evento importante in un ambiente incantevole, circondato dalla bellezza della natura e dalla tranquillità della campagna.

Il nostro team dedicato sarà lieto di assisterti in ogni dettaglio, garantendoti un'esperienza senza pari che resterà impressa nei tuoi ricordi per sempre. 𝗣𝗿𝗲𝗻𝗼𝘁𝗮 𝗼𝗿𝗮 𝗶𝗹 𝘁𝘂𝗼 𝗲𝘃𝗲𝗻𝘁𝗼 𝗽𝗿𝗲𝘀𝘀𝗼 𝗹𝗮 𝗟𝗼𝗰𝗮𝗻𝗱𝗮 𝗖𝗼𝘂𝗻𝘁𝗿𝘆 𝗛𝗼𝘂𝘀𝗲 𝗲 𝗽𝗿𝗲𝗽𝗮𝗿𝗮𝘁𝗶 𝗮 𝘃𝗶𝘃𝗲𝗿𝗲 𝗺𝗼𝗺𝗲𝗻𝘁𝗶 𝗶𝗻𝗱𝗶𝗺𝗲𝗻𝘁𝗶𝗰𝗮𝗯𝗶𝗹𝗶 𝗶𝗻 𝘂𝗻𝗮 𝗹𝗼𝗰𝗮𝗹𝗶𝘁à 𝗱𝗮𝘃𝘃𝗲𝗿𝗼 𝘂𝗻𝗶𝗰𝗮. 💚

Noi siamo in :
📍𝗩𝗶𝗮 𝗖𝗼𝗺𝘂𝗻𝗮𝗹𝗲 𝗢𝘀𝗽𝗲𝗱𝗮𝗹𝗲 𝟭𝟱 - 𝗙𝗼𝗴𝗹𝗶𝗮𝗻𝗶𝘀𝗲 (𝗕𝗡)
📞𝗜𝗻𝗳𝗼 𝗲 𝗽𝗿𝗲𝗻𝗼𝘁𝗮𝘇𝗶𝗼𝗻𝗶 : 𝟬𝟴𝟮𝟰 𝟴𝟳 𝟴𝟱 𝟵𝟮

#locanda #country #house #countryhouse #lalocandacountryhouse #locandacountry #vistamozzafiato #solocosebelle #solocosebuone #prenota #eventi #esperienzagastronomica #sannio #napoli #caserta #benevento #igerscampania #igernapoli #igerscaserta #igersbenevento #ristorantedicampagna #ristoranteincollina #ristorantevistamonti #ristoranteincampania",3349547873749948081,lalocandacountryhouse
18233356261253109,18233356261253109,"Il 25 aprile e il 1 maggio prenota il tuo tavolo presso la Locanda Country House 😍🫶
Stacca dalla routine e goditi un pranzo tradizionale e innovativo immerso nella natura più totale con una vista mozzafiato 💚

Ti aspettiamo! Noi siamo in :
📍𝗩𝗶𝗮 𝗖𝗼𝗺𝘂𝗻𝗮𝗹𝗲 𝗢𝘀𝗽𝗲𝗱𝗮𝗹𝗲 𝟭𝟱 - 𝗙𝗼𝗴𝗹𝗶𝗮𝗻𝗶𝘀𝗲 (𝗕𝗡)
📞𝗜𝗻𝗳𝗼 𝗲 𝗽𝗿𝗲𝗻𝗼𝘁𝗮𝘇𝗶𝗼𝗻𝗶 : 𝟬𝟴𝟮𝟰 𝟴𝟳 𝟴𝟱 𝟵𝟮

#locanda #country #house #countryhouse #lalocandacountryhouse #locandacountry #vistamozzafiato #solocosebelle #solocosebuone #prenota #weekend #esperienzagastronomica #sannio #napoli #caserta #benevento #igerscampania #igernapoli #igerscaserta #igersbenevento #ristorantedicampagna #ristoranteincollina #ristorantevistamonti #ristoranteincampania",3348913496471457594,lalocandacountryhouse
17999010131334969,17999010131334969,"🍃𝗕𝗲𝗻𝘃𝗲𝗻𝘂𝘁𝗶 𝗻𝗲𝗹𝗹'𝗶𝗻𝗰𝗮𝗻𝘁𝗲𝘃𝗼𝗹𝗲 𝗺𝗼𝗻𝗱𝗼 𝗱𝗲𝗹𝗹𝗮 𝗟𝗼𝗰𝗮𝗻𝗱𝗮 𝗖𝗼𝘂𝗻𝘁𝗿𝘆 𝗛𝗼𝘂𝘀𝗲!
Immersa tra le dolci colline e circondata da un'atmosfera di pace e tranquillità, la nostra locanda vi accoglie a braccia aperte. Qui, la natura è la protagonista indiscussa, regalandovi panorami mozzafiato e momenti di puro relax.

Scegli il tuo weekend con noi.
Aperti sabato e domenica a pranzo solo su prenotazione!

Noi siamo in :
📍𝗩𝗶𝗮 𝗖𝗼𝗺𝘂𝗻𝗮𝗹𝗲 𝗢𝘀𝗽𝗲𝗱𝗮𝗹𝗲 𝟭𝟱 - 𝗙𝗼𝗴𝗹𝗶𝗮𝗻𝗶𝘀𝗲 (𝗕𝗡)
📞𝗜𝗻𝗳𝗼 𝗲 𝗽𝗿𝗲𝗻𝗼𝘁𝗮𝘇𝗶𝗼𝗻𝗶 : 𝟬𝟴𝟮𝟰 𝟴𝟳 𝟴𝟱 𝟵𝟮

www.countryhouselalocanda.it
www.lalocandacountryhouse.com",3348128653019492707,lalocandacountryhouse
18010381553370233,18010381553370233,"𝗨𝗻𝗶𝘀𝗰𝗶𝘁𝗶 𝗮 𝗻𝗼𝗶 𝗶𝗹 𝟮𝟱 𝗮𝗽𝗿𝗶𝗹𝗲 𝗽𝗲𝗿 𝘂𝗻'𝗲𝘀𝗽𝗲𝗿𝗶𝗲𝗻𝘇𝗮 𝗶𝗻𝗱𝗶𝗺𝗲𝗻𝘁𝗶𝗰𝗮𝗯𝗶𝗹𝗲: ""𝗣𝗿𝗮𝗻𝘇𝗼 𝘀𝗽𝗲𝗰𝗶𝗮𝗹𝗲 𝗮𝗹𝗹𝗮 𝗟𝗼𝗰𝗮𝗻𝗱𝗮"" 🍽🍷

In questa giornata dedicata alla memoria e alla libertà, ti invitiamo a condividere un momento di convivialità e gusto, assaporando i migliori piatti della nostra tradizione culinaria preparati con ingredienti freschi e genuini. 

𝙋𝙧𝙚𝙣𝙤𝙩𝙖 𝙤𝙧𝙖 𝙞𝙡 𝙩𝙪𝙤 𝙩𝙖𝙫𝙤𝙡𝙤 𝙚 𝙪𝙣𝙞𝙨𝙘𝙞𝙩𝙞 𝙖 𝙣𝙤𝙞 𝙥𝙚𝙧 𝙪𝙣 𝙥𝙧𝙖𝙣𝙯𝙤 𝙞𝙣𝙙𝙞𝙢𝙚𝙣𝙩𝙞𝙘𝙖𝙗𝙞𝙡𝙚 𝙖𝙡𝙡𝙖 𝙇𝙤𝙘𝙖𝙣𝙙𝙖 𝘾𝙤𝙪𝙣𝙩𝙧𝙮 𝙃𝙤𝙪𝙨𝙚 ❤️💚

Noi siamo in :
📍𝗩𝗶𝗮 𝗖𝗼𝗺𝘂𝗻𝗮𝗹𝗲 𝗢𝘀𝗽𝗲𝗱𝗮𝗹𝗲 𝟭𝟱 - 𝗙𝗼𝗴𝗹𝗶𝗮𝗻𝗶𝘀𝗲 (𝗕𝗡)
📞𝗜𝗻𝗳𝗼 𝗲 𝗽𝗿𝗲𝗻𝗼𝘁𝗮𝘇𝗶𝗼𝗻𝗶 : 𝟬𝟴𝟮𝟰 𝟴𝟳 𝟴𝟱 𝟵𝟮

#locanda #country #house #countryhouse #lalocandacountryhouse #locandacountry #vistamozzafiato #solocosebelle #solocosebuone #prenota #weekend #esperienzagastronomica #sannio #napoli #caserta #benevento #igerscampania #igernapoli #igerscaserta #igersbenevento #ristorantedicampagna #ristoranteincollina #ristorantevistamonti #ristoranteincampania",3347373421190837735,lalocandacountryhouse
17951916623661018,17951916623661018,"Immagina di godere di una splendida giornata all'aria aperta, circondato dalla bellezza della natura e dalla tranquillità della campagna.
Presso la Locanda Country House, questa visione diventa realtà.
Prenota ora il tuo tavolo all'aperto per questo weekend e regalati un'esperienza gastronomica unica, con piatti deliziosi e vini pregiati serviti in un ambiente suggestivo e rilassante.

Noi siamo in :
Via Comunale Ospedale 15 - Foglianise (BN)
info e prenotazioni : 0824 87 85 92

www.countryhouselalocanda.it
www.lalocandacountryhouse.com

#locanda #country #house #countryhouse #lalocandacountryhouse #locandacountry #vistamozzafiato #solocosebelle #solocosebuone #prenota #weekend #esperienzagastronomica #sannio #napoli #caserta #benevento #igerscampania #igernapoli #igerscaserta #igersbenevento #ristorantedicampagna #ristoranteincollina #ristorantevistamonti #ristoranteincampania",3346787722155090467,lalocandacountryhouse
18318861715122483,18318861715122483,La Locanda Country House é un ristorante di campagna a Foglianise immerso nella natura con un paesaggio e un panorama sulla Dormiente del Sannio,3344561494758155278,lalocandacountryhouse
18313596538181776,18313596538181776,"""Fai della tua vita un sogno, e di un sogno, una realtà"" 
Antoine-Marie Roger de Saint- Exupery

La laurea è un traguardo importante per uno studente che investe il proprio tempo nello studio per realizzare la propria carriera professionale con dedizione , passione e tanti sacrifici.

Ecco perchè deve essere vissuto a pieno e valorizzato al massimo.
Quale modo migliore per vivere la tua felicità è organizzare una Bellissima Festa Personalizzata negli ambienti unici del ristorante La locanda country house di Foglianise .

Vieni a trovarci e sapremo consigliarti al meglio!
Info e prenotazione : 0824 87 85 92

Noi siamo a Foglianise - Benevento 
alla Via Comunale Ospedale, 15 

www.lalocandacountryhouse.com
www.countryhouselalocanda.it
 #countryhouselalocandadifoglianise #festadilaurea #pranzodilaurea #solocosebelle #solocosebuone #ristorantedicampagna",3343078565262612471,lalocandacountryhouse
17898957809974323,17898957809974323,"Viandanti in cerca di genuinità.... 🐑
Formaggio di  Pietraroia da assaggiare presso il ristorante La Locanda Country House di Foglianise

Info e prenotazioni 0824 878592",3340890655486457789,lalocandacountryhouse
18122228032343114,18122228032343114,"La Locanda country house di Foglianise vuole augurare in occasione di queste feste Pasquali tanta Pace e Serenità a tutti voi !

www.lalocandacountryhouse.com",3335777173514618563,lalocandacountryhouse
18004168355434846,18004168355434846,"Hai già prenotato la tua festa o la tua festa di compleanno ?

La Locanda country house di Foglianise sarà ben lieta di accoglierti e personalizzare il tuo evento...L'emozione di qualcosa di unico.

Noi siamo a Foglianise a pochi kilometri da Benevento alla via Ospedale,15
www.lalocandacountryhouse.com",3332908368564244769,lalocandacountryhouse
17985512738635197,17985512738635197,"👑 Vuoi rendere speciale il tuo EVENTO 

Celebrazioni importanti, Feste private , Baby Shower, Party , Battesimi, Prime Comunioni, Cerimonie, 18 anni, Anniversari, Laure, Cresime, Promesse di Matrimoni, Compleanni.

La bellezza del paesaggio,  dona quel tocco in più , emozionando , in cui il Cibo rappresenta l'elemento fondante di convivialità e le scenografie arricchiscono e donano un valore aggiunto agli spazi magici che potrai trovare alla Locanda di Foglianise.

La Locanda ....il tuo Luogo del Cuore!

Prendi un appuntamento per un preventivo gratuito 💁Michela sarà felice di accompagnarti in un offerta personalizzata e adatta alle tue esigenze.

Siamo qui:
Via Ospedale,15
82030 Foglianise (BN) Italy

Contattaci per una consulenza gratuita :
☎️ 0824 85 87 92
📲  392 34 86 987

www.lalocandacountryhouse.com

 #countryhouselalocandafoglianise #countryhouselalocanda #countryhouselalocandadifoglianise  #ristorante  #ristorantedicampagna  #ristoranteincampania  #solocosebuone #solocosebuone #solocosebuone😋  #solocosebelle #solocosebelle #solocosebelle❤️ #solocosebelle♥️ #solocosebelleebuone 📲💁",3331533375737899038,lalocandacountryhouse
17954775773758987,17954775773758987,,3331437460524727844,lalocandacountryhouse
17849611557144582,17849611557144582,"Info e prenotazioni ☎️ 0824 878592

www.lalocandacountryhouse.com

#lalocandacountryhousedifoglianise  #auguriperladomenicadellepalme #domenica #domenicadellepalme #solocosebelle #solocosebuone",3330794271676846680,lalocandacountryhouse
18044991994642993,18044991994642993,"Pasqua e Pasquetta si avvicinano: manca pochissimo ma noi siamo già all'opera! 🐣

➡️La Locanda sarà pronta per accoglierti con un menù che conservi la tradizione ma che faccia spazio all'innovazione: un viaggio gastronomico tra gusto e ospitalità. 

Hai piacere a trascorrere questa giornata con noi? Contattaci telefonicamente già da ora al numero 0824 878592 📲

Prenotazione obbligatoria ✅ 
www.lalocandacountryhouse.com

#tavolo #ristorante #prenotaora #PostiLimitati  #LaLocanda #lalocanda  #lalocandacountryhousedifoglianise #lalocandacountryhouse #lalocandacountryhousefoglianise  #solocosebelle #solocosebelle #solocosebelle❤ #solocosebelle❤️ #solocosebelle😍  #solocosebuone #solocosebuone #solocosebuone😋 #solocosebuoneebelle",3330303221530910995,lalocandacountryhouse
18422335945063930,18422335945063930,,3328607071405926752,lalocandacountryhouse
17987579738477167,17987579738477167,"TORTINO PRIMAVERA
"" La nostra idea di Cucina di Campagna ricercata ma generosa ""

"" Finchè porterai un sogno nel cuore, non perderai mai il senso della vita .""
 Gandhi

  info e prenotazioni 
  0824 878592

lalocandacountryhouse.com",3328529343012613510,lalocandacountryhouse
18035834095849369,18035834095849369,"📢Ultima Chiamata

⏳Siamo quasi pronti.....

⌚Il tempo sembra essersi fermato....

La Locanda Country House",3327849883539803140,lalocandacountryhouse
17972807180545558,17972807180545558,"Se vuoi gustare la nostra Marchigiana alla Locanda country house devi prenotare 
noi siamo a Foglianise 
visita il nostro menù :
lalocandacountryhouse.com/menu 
info e prenotazioni 0824 87 85982",3327287177317393523,lalocandacountryhouse
17971434200689962,17971434200689962,"🧑‍🍳Non è solo una parmigiana.....

🍆Le melanzane sono grigliate per un piatto più leggero ma gustoso... A prescindere...

🥛Mozzarella senza lattosio per non lasciare indietro nessuno 😉

🧀 Formaggio Parmigiano 30 mesi... Per le intolleranze al lattosio....

🍅 Pomodoro San Marzano... Buono

La Locanda Country House",3319219714633509864,lalocandacountryhouse
18127690870327279,18127690870327279,"🍽️ Immergiti in un'esperienza gastronomica indimenticabile alla Locanda Country House Domenica 10 Marzo! 

Ti aspettiamo per un pranzo delizioso che delizierà il tuo palato e ti farà sentire coccolato come a casa.

Sarà un momento perfetto per gustare i sapori autentici della nostra cucina e rilassarti in un'atmosfera accogliente e familiare! 🏡

📞Chiamaci per info e prenotazioni al  0824 878592 o al 392 3486987",3317904562378408680,lalocandacountryhouse
17861914293037527,17861914293037527,"👑🌺Sei anche tu alla ricerca di una location per il tuo evento speciale ⁉

La Locanda  Country House non è solo un casolare in campagna 🏡 ma molto di più: è una caratteristica costruzione contadina👩‍🌾🧑‍🌾 dove il tempo ⏰sembra essersi fermato⌛️ e dove il look country chic evoca suggestioni romantiche dal sapore retrò .

🍽 Qui la cucina tradizionale, presentata in chiave contemporanea 💡 viene rivisitata e adattata alle richieste personalizzate degli  ospiti.

💁‍♀️Contattaci : Michela sarà pronta ad accoglierti e supportarti nel tuo giorno 
  speciale 📲 0824 87 85 92

🍽 La Locanda country house :
📍  Via Comunale Ospedale, 15 - Foglianise (BN) - Italy

www.countryhouselalocanda.it

#countryhouselalocanda #countryhouselalocandadifoglianise #foglianise #solocosebelle #solocosebuone #ristorante #ristorantepereventi #festeedeventi #festepersonalizzate #ristoranteincampagna #ristoranteincampania #ristoranteincolline #party #festadicompleanno #compleannoatema #temafestalavecchiafattoria",3272117430388138759,lalocandacountryhouse
18073794556433082,18073794556433082,"🎄🎅 Buon Natale 
🥂 Felice Anno Nuovo 

 🎄Grazie per la condivisione e per le emozioni che continuate a farci provare come il primo giorno 🎅
 
Auguri! 🎄🎁🎉

🍽 La Locanda Country House :
 📍  via Ospedale, 15 - 82030 Foglianise (BN)
📲  0824 878592 

www.countryhouselalocanda.it

#countryhouselalocanda #countryhouselalocandadifoglianise #ristorante #ristoranteincollina #ristoranteincampagna #ristoranteincampania #buonnatale #feliceannonuovo #solocosebuone #solocosebelle #festeedeventi  #auguridinatale",3260521403021546298,lalocandacountryhouse
18037530373616392,18037530373616392,"🍽Come si resiste a questo piatto ⁉️👇

"" Bisogna aprire mente e palato per poter apprezzare sapori inaspettati ...""

"" Tortino ai profumi del bosco "" 

🍽 Non è solo un Antipasto o un Secondo Piatto ma rappresenta un elogio ai sapori di questa stagione autunnale 🍁

🍄 Funghi Porcini  le🌰 Castagne vengono accompagnate da un tripudio di sapori e profumi dalla crema di fagioli , Pecorino di Pietraroia , dalla croccantezza della cialda di Riso  con la pancetta e il pomodoro essiccato, completano il  piatto, il crumble di tarallo di San Lorenzello e l'olio della Locanda, per un contrasto di consistenze ed aromi per una proposta contemporanea 🍷

📍Siamo qui :
Via Ospedale, 15 
82030 Foglianise (BN) Italy

Contattaci al numero 
☎️0824 85 87 92
392 34 86 987

www.countryhouselalocanda.it

#countryhouselalocanda 
#countryhouselalocandadifoglianise #foglianise #ristorante #antipasto #secondopiatto #ristoranteincampagna #ristoranteincampania #ristoranteincollina #solocosebuone #solocosebelle",3255448197769133741,lalocandacountryhouse
18299232790122930,18299232790122930,"🧞‍♀️ Oggi ti presentiamo un piatto che è una vera ispirazione:

🍽 ""Tortelloni Barbabietola Gorgonzola Noci "" 

Non è solo un primo Piatto ma rappresenta uno scrigno di sapori e di colori: racchiude tutto il bello ed il buono da presentare nel menù delle feste o delle occasioni importanti. 

Un piacere irrinunciabile per gli occhi ed il palato .

📍 siamo qui 
  Via Ospedale 15 - 82030 Foglianise (BN)

  Info e Prenotazioni 
📲 0824 85 87 92

www.countryhouselalocanda.it

#countryhouselalocanda #countryhouselalocandadifoglianise #ristorante #ristoranteincampagna #ristoranteincollina #ristoranteitaliano #ristoranteincampania #solocosebelle #solocosebuone #primopiatto #tortelloni #barbabietola",3253273408561668250,lalocandacountryhouse
18270514117162039,18270514117162039,"🎀 Hai già scelto la Location per i tuoi momenti speciali ⁉️

✨Eventi e Feste private 

🎈Battesimi, Prime Comunioni, Cerimonie, 18 anni, Anniversari , Laurea, Compleanni 

 🍭Festività ✨ Celebrazioni importanti hanno un sapore in più, regalano un'emozione  in cui il Cibo 🍽 rappresenta l'elemento fondante di convivialità e le scenografie arricchiscono e donano un valore aggiunto agli spazi magici che potrai trovare alla Locanda di Foglianise.

La Locanda....il tuo Luogo del Cuore 💖

📝Prendi un appuntamento per un preventivo gratuito, Michela sarà felice di accompagnarti in un offerta personalizzata e adatta alle tue esigenze.

📍Siamo qui :
Via Ospedale, 15 - 82030 Foglianise (BN)

☎️ 0824 85 87 92.

www.countryhouselalocanda.it

#countryhouselalocanda #countryhouselalocandadifoglianise #ristorante #feste #eventi #festepersonalizzate #battesimo #ristoranteincollina #ristoranteincampagna #ristoranteincampania #locationpereventi #ristorantepereventi #solocosebelle #solocobuone",3250374489986658643,lalocandacountryhouse
