adcreatives,adset,campaign,created_time,id,name
"{'data': [{'body': '""Le soluzioni della iGoT SRL offrono agilità, scalabilità ed economia.😍\nCon iGoT SRL, la tua azienda può sfruttare le ultime tecnologie dell\'IT in un batter d\'occhio.😇\nI nostri servizi di gestione IT e consulenza permettono di essere a passo con le tendenze del mercato e di aumentare il profitto del business.😻\nServizi di gestione a costi contenuti, assistenza tecnica e consulenza a 360° gradi.💖\nContattaci ora per scopri🌺\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica', 'effective_object_story_id': '102490727873254_910300027092316', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/9310176688059493243?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLYz6vLRRl6v-k0VhWDRj8Pv36BRWOQyZYqEQl6JFm__j0vOk_6Z-hCBE2_aT7-NTue-E8O0vnFpJyP5k6FuoSLMklEv2OaSB_14BO2eQod9h5fT3o26L0lNU4nf8--5fYoCYfqcKDyq5bTNFm45tCs&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbEGnGSsZcof3r4a3BGtf_IApMPvPUx5LhUngtj0nYcU4Q&oe=65D51E53&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/336351400_23853371782420219_3836913758776687586_n.png?_nc_cat=108&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=g2lv6mj9RjYAX-63bTH&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAdvKl95o9ZriMyTUw3yybucrFmcvO_yhQQtPW3lSGiXw&oe=65D88A69', 'object_type': 'SHARE', 'id': '23853371782780219'}]}","<AdSet> {
    ""id"": ""23853371782100219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853371781880219"",
    ""name"": ""Campagna MARCHIO del 21/03/2023 alle ore 15:20:23"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-21T15:20:32+0100,23853371782890219,Ad image
"{'data': [{'body': 'Benvenuti su aiGoT SRL, la tua azienda di fiducia per servizi informatici di qualità.💥\nOffriamo servizi personalizzati progettati esclusivamente su misura delle tue necessità.😇\nSiamo orgogliosi di avere un team di specialisti informatici di alto livello e ti forniamo assistenza tecnica per tutti i tuoi progetti informatici.🌺\nOttieni una soluzione rapida ed economica da aiGoT SRL per affrontare tutti i tuoi problemi IT.😍\nContattaci oggi💞\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica', 'effective_object_story_id': '102490727873254_907998800655772', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/8605834815823587515?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIAfHTRZTct0mRRMXtDpehSGOeVcTw13XMWLFTdHvoGqfr8UhHiLdwGnbZ3i9jCa79MckPbnTdWsAIUuHzGkGwtfWGQQRHwEJfsIHXptHm7y2o3LKnu7D4ItpypW-TZjbyr0Eqj9eq9X0jtlMKkp7eL&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFQABF9pNsP8rKRl0H5kS9z21sRyvoOFQQ5A2B2UrOdvQ&oe=65D54655&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/336278449_23853323291010219_8990820061033943975_n.png?_nc_cat=111&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=Z4Dwr39qF1MAX_gWTXX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBmfcNNJly-tk_u-qHT6cyCatQxepiiB5LLAKmV9j5BAg&oe=65D8EDCB', 'object_type': 'SHARE', 'id': '23853323292230219'}]}","<AdSet> {
    ""id"": ""23853323290550219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853323290460219"",
    ""name"": ""Campagna MARCHIO del 17/03/2023 alle ore 11:01:36"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-17T11:01:51+0100,23853323292340219,Ad image
"{'data': [{'body': 'Benvenuti su aiGoT SRL, la tua azienda di fiducia per servizi informatici di qualità.💥\nOffriamo servizi personalizzati progettati esclusivamente su misura delle tue necessità.😇\nSiamo orgogliosi di avere un team di specialisti informatici di alto livello e ti forniamo assistenza tecnica per tutti i tuoi progetti informatici.🌺\nOttieni una soluzione rapida ed economica da aiGoT SRL per affrontare tutti i tuoi problemi IT.😍\nContattaci oggi💞\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica', 'effective_object_story_id': '102490727873254_907998760655776', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/4861117111071715057?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQILlb5r9RgLz2lVb9sNpMPlO0MoBiWENGeJDyiunyCW0yEpt4kkv6T2-feyMUs3CKwiZtGbB8mnRQ_cUK1d5iKwyDnz8squrUwnxcZvn5zZJSYkx-yAUiYXZfMNYWW68fA1ZSQie7fuU-h1jgTeAEf5&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbF6IFdfBiw5LKrHjsLJ1g4XaOhCTOGwM8QhR55EW29Ccw&oe=65D4DEF6&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/336278449_23853323291010219_8990820061033943975_n.png?_nc_cat=111&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=Z4Dwr39qF1MAX_gWTXX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBmfcNNJly-tk_u-qHT6cyCatQxepiiB5LLAKmV9j5BAg&oe=65D8EDCB', 'object_type': 'SHARE', 'id': '23853323291330219'}]}","<AdSet> {
    ""id"": ""23853323290740219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853323290460219"",
    ""name"": ""Campagna MARCHIO del 17/03/2023 alle ore 11:01:36"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-17T11:01:47+0100,23853323291450219,Ad image
"{'data': [{'body': 'test copy', 'effective_object_story_id': '102490727873254_906970704091915', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/8373383524932772417?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLJwYDEhPdQYNTrAip4Y7YmImLHkWOlIBL_fqWeUHRCLvYkoaWmjCKDsjfls-m3BupyFt3i2OqB8SnFbw8OsP3Qt6o-nycEBp1DyGJkvNROSR0S4w9K9Em0P715YcPyiBKzKt_ukFDyvkIMxsBwB6rq&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbE1yLsnypZ9PZUsnHfHUJBokvM4YXWLP7413ugbn6r6pw&oe=65D4E05D&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/317499866_23852747857550219_7025124267425806380_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=uLNBYHTTMrAAX_nVxOT&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAwH6mg2Hvf0HxEdYGa5U6smyrrY0qWIHmc9g5IPjdmiQ&oe=65D7E50F', 'object_type': 'SHARE', 'id': '23853296979230219'}]}","<AdSet> {
    ""id"": ""23853296978350219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853296978290219"",
    ""name"": ""Campagna MARCHIO del 15/03/2023 alle ore 12:41:33"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-15T12:41:39+0100,23853296979260219,Ad image
"{'data': [{'body': 'test copy', 'effective_object_story_id': '102490727873254_906970674091918', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/1279646524681528377?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJIp0qnBejFojCTpRXVvQkCqGUAe6bjcjAn80RvJVkqtVzBwFpsd7M-tPulOom6UVrP3a24Tc-k1560veaW4DDFbg555LSp4CRFUcrf_qdMdqe3eFNpNSP7qXWGBbt23Rsew-fuQos-Tbu5JJuHgt3m&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHYqhqFI6u_Xu3QVpFWNzVXNxsYJngVsu_pnHScwKQhgw&oe=65D4C340&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/317499866_23852747857550219_7025124267425806380_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=uLNBYHTTMrAAX_nVxOT&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAwH6mg2Hvf0HxEdYGa5U6smyrrY0qWIHmc9g5IPjdmiQ&oe=65D7E50F', 'object_type': 'SHARE', 'id': '23853296978910219'}]}","<AdSet> {
    ""id"": ""23853296978710219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853296978290219"",
    ""name"": ""Campagna MARCHIO del 15/03/2023 alle ore 12:41:33"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-15T12:41:36+0100,23853296979040219,Ad image
"{'data': [{'body': 'test copy', 'effective_object_story_id': '102490727873254_906954630760189', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/13426217336679858814?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQInZ7cdz6YSdjKvQ0PIbDqdpN-kD6Jf8NiWbgQ1zdF5fu3uEItJb8n9E4z0uMn7LXgHW2aal4MBmfr2LvCkLUEVjzEIsUvlrCR_nLlC8XFG3gb4-Nnh50M88_AvMXkutxV4-52lAadmgSqwN-Aag1Nk&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGlTYs3CuW8R_9KtLEugXLXiRhPPHqKQ0UCBowx8242Zg&oe=65D4EFD6&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/317499866_23852747857550219_7025124267425806380_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=uLNBYHTTMrAAX_nVxOT&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAwH6mg2Hvf0HxEdYGa5U6smyrrY0qWIHmc9g5IPjdmiQ&oe=65D7E50F', 'object_type': 'SHARE', 'id': '23853296727420219'}]}","<AdSet> {
    ""id"": ""23853296727180219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853296727050219"",
    ""name"": ""Campagna MARCHIO del 15/03/2023 alle ore 12:02:13"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-15T12:02:16+0100,23853296727520219,Ad image
"{'data': [{'body': 'copy test 89765', 'effective_object_story_id': '102490727873254_906939040761748', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/16853587870224659985?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJd1dOHaTFnvvnvi9nQQG8EucaqIGao5vo3rBluhNfqF9cBORfvGAITH39dwFL-vlAeq9pqdoRERn-e2-7yKETCJ90QNQmMyo_rwZfjyjEcrlFy3lqsUpMmxPkaKxH6SrGalJT6u2PrZMxv55Hqsnzg&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGDGacPL_UuByyuHBlWz0x5k89cTfzoLtQg8ElYOVWttg&oe=65D4D3FD&_nc_sid=58080a', 'object_type': 'SHARE', 'id': '23853296398980219'}]}","<AdSet> {
    ""id"": ""23853295786440219"",
    ""name"": ""Nuovo gruppo di inserzioni Notoriet\u00e0""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853295786310219"",
    ""name"": ""Nuova campagna Notoriet\u00e0"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-03-15T11:21:26+0100,23853296399070219,Ad carosello
"{'data': [{'body': 'copy test 89765', 'effective_object_story_id': '102490727873254_906930200762632', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t15.5256-10/336433995_760997795627861_5320641349774190220_n.jpg?_nc_cat=106&ccb=1-7&_nc_ohc=38yDKTDK_dwAX_D2tg1&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=1a7029&_nc_sid=58080a&oh=00_AfDpW-Y6F5geBfn6Wk2nZQFSeCagQBMlBQB6ePP-QzJaZA&oe=65D929E2', 'object_type': 'VIDEO', 'id': '23853296198420219'}]}","<AdSet> {
    ""id"": ""23853295786440219"",
    ""name"": ""Nuovo gruppo di inserzioni Notoriet\u00e0""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853295786310219"",
    ""name"": ""Nuova campagna Notoriet\u00e0"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-03-15T11:02:54+0100,23853296198730219,Ad slideshow
"{'data': [{'body': 'copy test 89765', 'effective_object_story_id': '102490727873254_906937307428588', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/13577318403738387132?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQI7bqBIFL763iDH9nB1Sty9pPxsU7i-mj2fq6_bcvpQ8R5HuW8TqxTJW0DKSFhu_xKB_EpciKlEPEcxtb-iiYnQBuAe70otOtSbnmkvxhAfh6l1wFaNxOSgOZdlWjp6vUtHxq4q0sShbKVcMOhBH7j3&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFnxozJmqmXSUxF5i7WFiVJfnWjFEBKzPmJoNUkcKQCXg&oe=65D532F0&_nc_sid=58080a', 'object_type': 'SHARE', 'id': '23853296357150219'}]}","<AdSet> {
    ""id"": ""23853295786440219"",
    ""name"": ""Nuovo gruppo di inserzioni Notoriet\u00e0""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853295786310219"",
    ""name"": ""Nuova campagna Notoriet\u00e0"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-03-15T11:17:25+0100,23853296357370219,Ad carosello
"{'data': [{'body': 'test', 'effective_object_story_id': '110224435301470_140383322288568', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/10521737665267623143?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLRIwZ9xVa2l_vgteUBj4c7TwBNwyF6t6aklheIqEKHT51RZ6rIZY2_1KWUV5vNHqhqnMEkyT0SpXBkbPgLa1mFQ0XYIOMKEF4Wqjzr1HGj3BUxZp02pZ8yBGnliITCg2mfwWDYNtqlJt66-_uKUsvo&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFZZenYlu6ovUJOcSY_LNJSAIN0VAODxs_IHZrDG2gI4g&oe=65D51D59&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238803640219'}]}","<AdSet> {
    ""id"": ""23853238802940219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238802730219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:32:48"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:32:55+0100,23853238803720219,Ad image
"{'data': [{'body': 'test', 'effective_object_story_id': '110224435301470_140383242288576', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/12023612259385465932?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJvaRx7PzL5gj-OQOgxzs6lZH02_cFBh2R-J7j8R17WjPuFoxiqFoENyAnPBzqLj9I2JCg8Ke2fBBszYti4zxKYBpow4PMGmKJYdR1gog6axoJnikBcqgutyNe4jsoaIGcasNJ0S691ubjaetNnjRj8&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGwNjK26sf_-LqopHC1nRzIIy3vm6eG-5vUIemvFV3xFw&oe=65D52CAE&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238803360219'}]}","<AdSet> {
    ""id"": ""23853238803090219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238802730219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:32:48"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:32:52+0100,23853238803420219,Ad image
"{'data': [{'body': ""AiGoT SRL è un'azienda informatica di prima linea che offre soluzioni innovative e di qualità per i vostri progetti informatici ed IT.😇\nCorriamo al fianco delle aziende con soluzioni software affidabili, hardware di qualità, progetti di rete completi e un servizio clienti eccellente.😍\nQuando si tratta di tecnologia, scegliete AiGoT SRL e lasciateci lavorare con la migliore tecnologia disponibile.💖\nSiamo a vostra disposizione per🌸\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '110224435301470_140376855622548', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/3562786618813096587?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQITFuVxYs0UGaoG8ry0MWyShXQU9hqB2OkRMcaDoeYW4GUK7qtahH09xBSQeY0wm9SKZ9GOsGPPCaFh0xXbSRjg3EfZg14Z1TM39OxdrLxGYAF3zET1Ed8snSumQPNdRq13bm6vQYm8U3SWotdMycon&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHyUBMfz6hserWCwxCaDYT36Vm1xhIS4j_xfQ7scHUung&oe=65D53193&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238705940219'}]}","<AdSet> {
    ""id"": ""23853238704090219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238704020219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:18:46"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:18:53+0100,23853238706180219,Ad image
"{'data': [{'body': ""AiGoT SRL è un'azienda informatica di prima linea che offre soluzioni innovative e di qualità per i vostri progetti informatici ed IT.😇\nCorriamo al fianco delle aziende con soluzioni software affidabili, hardware di qualità, progetti di rete completi e un servizio clienti eccellente.😍\nQuando si tratta di tecnologia, scegliete AiGoT SRL e lasciateci lavorare con la migliore tecnologia disponibile.💖\nSiamo a vostra disposizione per🌸\nSiamo a Pisa in Via Oberdan 14\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '110224435301470_140376802289220', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/4924240592559640109?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLSCUlQlo36i1wHUVlSfNTfNOfkZwpmKOs7-F_XONwe8gcJxgfPSIbohF-45AUDkJqetLO6u9qLveJBz8mZ-Ka3lCBzDJlI7pC_Hx7cBWzy708Gv0KTKyGCYAJD96FMbyMe8VW73XMZXWxN87fcczjQ&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHJn8Y9BjzcTB9uvkEsc11sAfrU1Ht46xWFDdm2wbTpYA&oe=65D4D600&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238705160219'}]}","<AdSet> {
    ""id"": ""23853238704300219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238704020219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:18:46"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:18:50+0100,23853238705330219,Ad image
"{'data': [{'body': 'test', 'effective_object_story_id': '110224435301470_140373975622836', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/15101591225749215967?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKwDkYst1j40UJEg9z2FXsqMMhwThgl1Jlo8wm5l98irMM8mw1kkxcwohYryTm2jqItVEYgkoO1YsSZH5E2qi2hDxDoVSEwJCvlwp8_l1eE4MO5GkFszEbkYqlN1ha7shrL1nS46zZqLfOyl0MAeNlC&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGeURgZNlVpqaMQJEM2TpwuOI1xF0LngnMd031g817_5Q&oe=65D4EA20&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238642470219'}]}","<AdSet> {
    ""id"": ""23853238640120219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238639860219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:13:52"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:13:59+0100,23853238642660219,Ad image
"{'data': [{'body': 'test', 'effective_object_story_id': '110224435301470_140373945622839', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/14495360258565143337?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKGJamtZ3VGJkTBJ80jt1YKgLgniPHnofbx3MfqsMpEv3olk29Sp_fjwo4sNbhuOckTebt3ZhvP1DU38Kk9oUnNPlfKuEZ5e63JOqaeMIEp8-zQ3wNgKnbeUR3oyMedW7hb0SHiuv7Y3lVig784s5oP&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbF_oklOz_EeExW8E9WPdjrKjsklWpOc8NaqkEeC9YGIyg&oe=65D539D7&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/327489346_23853114889450219_8315289910636058677_n.png?_nc_cat=102&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=eHqAe-3MfRYAX-JuqVX&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD1BsT4f1Rij8eUly7aN_KO5-2dqV_VrOnkwxg6L9EeuQ&oe=65D878DD', 'object_type': 'SHARE', 'id': '23853238640970219'}]}","<AdSet> {
    ""id"": ""23853238640280219"",
    ""name"": ""AdSet AD_RECALL_LIFT""
}","<Campaign> {
    ""account_id"": ""1787539531597931"",
    ""id"": ""23853238639860219"",
    ""name"": ""Campagna MARCHIO del 10/03/2023 alle ore 10:13:52"",
    ""objective"": ""BRAND_AWARENESS""
}",2023-03-10T10:13:56+0100,23853238641320219,Ad image
